transcript_id,age_months,age_years,word,sentiment
3631,36.953530873323885,3.0794609061103237,right,positive
3630,36.822111336988435,3.0685092780823697,hard,negative
3628,36.23072342347892,3.019226951956577,hang,negative
3628,36.23072342347892,3.019226951956577,hang,negative
3625,35.690671266350435,2.974222605529203,stuck,negative
3621,35.1978480050925,2.9331540004243752,pretty,positive
3625,35.690671266350435,2.974222605529203,falls,negative
3631,36.953530873323885,3.0794609061103237,right,positive
3627,35.986365223105196,2.9988637685921,shake,negative
3622,35.32926754142795,2.9441056284523293,trick,negative
3627,35.986365223105196,2.9988637685921,like,positive
3610,33.98632415450009,2.8321936795416742,like,positive
3627,35.986365223105196,2.9988637685921,shake,negative
3630,36.822111336988435,3.0685092780823697,trash,negative
3625,35.690671266350435,2.974222605529203,breaks,negative
3623,35.42783219367954,2.9523193494732953,hang,negative
3628,36.23072342347892,3.019226951956577,burned,negative
3614,34.394956775293124,2.8662463979410937,like,positive
3623,35.42783219367954,2.9523193494732953,hang,negative
3632,37.0336146532783,3.0861345544398584,ready,positive
3623,35.42783219367954,2.9523193494732953,right,positive
3617,34.723505616131746,2.893625468010979,right,positive
3632,37.0336146532783,3.0861345544398584,ready,positive
3621,35.1978480050925,2.9331540004243752,like,positive
3621,35.1978480050925,2.9331540004243752,good,positive
3627,35.986365223105196,2.9988637685921,fell,negative
3623,35.42783219367954,2.9523193494732953,right,positive
3626,35.822090802685885,2.985174233557157,hang,negative
3614,34.394956775293124,2.8662463979410937,better,positive
3614,34.394956775293124,2.8662463979410937,blow,negative
3632,37.0336146532783,3.0861345544398584,right,positive
3623,35.42783219367954,2.9523193494732953,hang,negative
3616,34.657795847964024,2.888149653997002,like,positive
3610,33.98632415450009,2.8321936795416742,pretty,positive
3628,36.23072342347892,3.019226951956577,like,positive
3618,34.88778003655106,2.9073150030459214,crack,negative
3616,34.657795847964024,2.888149653997002,like,positive
3626,35.822090802685885,2.985174233557157,tired,negative
3630,36.822111336988435,3.0685092780823697,nice,positive
3616,34.657795847964024,2.888149653997002,right,positive
3610,33.98632415450009,2.8321936795416742,slow,negative
3628,36.23072342347892,3.019226951956577,like,positive
3613,34.230682354873814,2.8525568629061513,thank,positive
3615,34.493521427544714,2.8744601189620593,loud,negative
3617,34.723505616131746,2.893625468010979,dumb,negative
3615,34.493521427544714,2.8744601189620593,loud,negative
3622,35.32926754142795,2.9441056284523293,right,positive
3617,34.723505616131746,2.893625468010979,dumb,negative
3617,34.723505616131746,2.893625468010979,dumb,negative
3623,35.42783219367954,2.9523193494732953,better,positive
3631,36.953530873323885,3.0794609061103237,sorry,negative
3625,35.690671266350435,2.974222605529203,right,positive
3623,35.42783219367954,2.9523193494732953,better,positive
3617,34.723505616131746,2.893625468010979,dumb,negative
3631,36.953530873323885,3.0794609061103237,worry,negative
3614,34.394956775293124,2.8662463979410937,like,positive
3616,34.657795847964024,2.888149653997002,hurt,negative
3624,35.59210661409885,2.9660088845082377,good,positive
3631,36.953530873323885,3.0794609061103237,hang,negative
3616,34.657795847964024,2.888149653997002,hurt,negative
3615,34.493521427544714,2.8744601189620593,loud,negative
3624,35.59210661409885,2.9660088845082377,good,positive
3627,35.986365223105196,2.9988637685921,like,positive
3616,34.657795847964024,2.888149653997002,hurt,negative
3617,34.723505616131746,2.893625468010979,dumb,negative
3624,35.59210661409885,2.9660088845082377,like,positive
3624,35.59210661409885,2.9660088845082377,like,positive
3622,35.32926754142795,2.9441056284523293,thank,positive
3628,36.23072342347892,3.019226951956577,cold,negative
3624,35.59210661409885,2.9660088845082377,like,positive
3624,35.59210661409885,2.9660088845082377,like,positive
3616,34.657795847964024,2.888149653997002,hurt,negative
3616,34.657795847964024,2.888149653997002,hurt,negative
3630,36.822111336988435,3.0685092780823697,died,negative
3610,33.98632415450009,2.8321936795416742,pretty,positive
3616,34.657795847964024,2.888149653997002,hurt,negative
3632,37.0336146532783,3.0861345544398584,funny,negative
3628,36.23072342347892,3.019226951956577,cold,negative
3622,35.32926754142795,2.9441056284523293,died,negative
3624,35.59210661409885,2.9660088845082377,nice,positive
3624,35.59210661409885,2.9660088845082377,right,positive
3610,33.98632415450009,2.8321936795416742,pretty,positive
3619,34.986344688802646,2.915528724066887,hot,positive
3621,35.1978480050925,2.9331540004243752,good,positive
3622,35.32926754142795,2.9441056284523293,died,negative
3624,35.59210661409885,2.9660088845082377,happy,positive
3622,35.32926754142795,2.9441056284523293,died,negative
3610,33.98632415450009,2.8321936795416742,better,positive
3613,34.230682354873814,2.8525568629061513,top,positive
3632,37.0336146532783,3.0861345544398584,funny,negative
3630,36.822111336988435,3.0685092780823697,like,positive
3626,35.822090802685885,2.985174233557157,like,positive
3613,34.230682354873814,2.8525568629061513,top,positive
3619,34.986344688802646,2.915528724066887,like,positive
3619,34.986344688802646,2.915528724066887,warm,positive
3620,35.06642846875706,2.9222023723964217,like,positive
3632,37.0336146532783,3.0861345544398584,funny,negative
3613,34.230682354873814,2.8525568629061513,top,positive
3619,34.986344688802646,2.915528724066887,hot,positive
3614,34.394956775293124,2.8662463979410937,like,positive
3621,35.1978480050925,2.9331540004243752,safe,positive
