transcript_id,age_months,age_years,word,sentiment
3661,40.49364463336003,3.3744703861133356,good,joy
3661,40.49364463336003,3.3744703861133356,good,positive
3661,40.49364463336003,3.3744703861133356,good,surprise
3661,40.49364463336003,3.3744703861133356,good,trust
3661,40.49364463336003,3.3744703861133356,eat,positive
3658,40.132240908437545,3.344353409036462,flying,fear
3658,40.132240908437545,3.344353409036462,flying,positive
3666,41.099406558656234,3.4249505465546863,show,trust
3657,40.033676256185956,3.3361396880154963,hot,anger
3665,40.98646789461796,3.4155389912181633,practice,positive
3655,39.8221729398961,3.318514411658008,eat,positive
3661,40.49364463336003,3.3744703861133356,start,anticipation
3658,40.132240908437545,3.344353409036462,kind,joy
3658,40.132240908437545,3.344353409036462,kind,positive
3658,40.132240908437545,3.344353409036462,kind,trust
3655,39.8221729398961,3.318514411658008,eat,positive
3657,40.033676256185956,3.3361396880154963,touched,negative
3660,40.39507998110844,3.36625666509237,time,anticipation
3655,39.8221729398961,3.318514411658008,hawk,fear
3657,40.033676256185956,3.3361396880154963,touched,negative
3661,40.49364463336003,3.3744703861133356,eat,positive
3661,40.49364463336003,3.3744703861133356,show,trust
3664,40.85504835828251,3.4045873631902093,partner,positive
3659,40.263660444772995,3.3553050370644164,coming,anticipation
3656,39.92073759214768,3.3267281326789733,hurt,anger
3656,39.92073759214768,3.3267281326789733,hurt,fear
3656,39.92073759214768,3.3267281326789733,hurt,negative
3656,39.92073759214768,3.3267281326789733,hurt,sadness
3666,41.099406558656234,3.4249505465546863,show,trust
3664,40.85504835828251,3.4045873631902093,partner,positive
3659,40.263660444772995,3.3553050370644164,bye,anticipation
3658,40.132240908437545,3.344353409036462,watch,anticipation
3658,40.132240908437545,3.344353409036462,watch,fear
3659,40.263660444772995,3.3553050370644164,good,anticipation
3659,40.263660444772995,3.3553050370644164,good,joy
3659,40.263660444772995,3.3553050370644164,good,positive
3659,40.263660444772995,3.3553050370644164,good,surprise
3659,40.263660444772995,3.3553050370644164,good,trust
3659,40.263660444772995,3.3553050370644164,time,anticipation
3666,41.099406558656234,3.4249505465546863,show,trust
3661,40.49364463336003,3.3744703861133356,show,trust
3657,40.033676256185956,3.3361396880154963,hot,anger
3655,39.8221729398961,3.318514411658008,eat,positive
3656,39.92073759214768,3.3267281326789733,hurt,anger
3656,39.92073759214768,3.3267281326789733,hurt,fear
3656,39.92073759214768,3.3267281326789733,hurt,negative
3656,39.92073759214768,3.3267281326789733,hurt,sadness
3657,40.033676256185956,3.3361396880154963,long,anticipation
3659,40.263660444772995,3.3553050370644164,coming,anticipation
3656,39.92073759214768,3.3267281326789733,hurt,anger
3656,39.92073759214768,3.3267281326789733,hurt,fear
3656,39.92073759214768,3.3267281326789733,hurt,negative
3656,39.92073759214768,3.3267281326789733,hurt,sadness
3659,40.263660444772995,3.3553050370644164,mess,disgust
3659,40.263660444772995,3.3553050370644164,mess,negative
3658,40.132240908437545,3.344353409036462,watch,anticipation
3658,40.132240908437545,3.344353409036462,watch,fear
3664,40.85504835828251,3.4045873631902093,hot,anger
3664,40.85504835828251,3.4045873631902093,chocolate,anticipation
3664,40.85504835828251,3.4045873631902093,chocolate,joy
3664,40.85504835828251,3.4045873631902093,chocolate,positive
3664,40.85504835828251,3.4045873631902093,chocolate,trust
3664,40.85504835828251,3.4045873631902093,ready,anticipation
3659,40.263660444772995,3.3553050370644164,thought,anticipation
3658,40.132240908437545,3.344353409036462,watch,anticipation
3658,40.132240908437545,3.344353409036462,watch,fear
3658,40.132240908437545,3.344353409036462,time,anticipation
3664,40.85504835828251,3.4045873631902093,ready,anticipation
3648,38.95357194192899,3.2461309951607493,rock,positive
3656,39.92073759214768,3.3267281326789733,jump,joy
3656,39.92073759214768,3.3267281326789733,jump,positive
3659,40.263660444772995,3.3553050370644164,thought,anticipation
3648,38.95357194192899,3.2461309951607493,hanging,anger
3648,38.95357194192899,3.2461309951607493,hanging,disgust
3648,38.95357194192899,3.2461309951607493,hanging,fear
3648,38.95357194192899,3.2461309951607493,hanging,negative
3648,38.95357194192899,3.2461309951607493,hanging,sadness
3648,38.95357194192899,3.2461309951607493,nose,disgust
3656,39.92073759214768,3.3267281326789733,jump,joy
3656,39.92073759214768,3.3267281326789733,jump,positive
3667,41.197971210907824,3.433164267575652,white,anticipation
3667,41.197971210907824,3.433164267575652,white,joy
3667,41.197971210907824,3.433164267575652,white,positive
3667,41.197971210907824,3.433164267575652,white,trust
3664,40.85504835828251,3.4045873631902093,thirsty,negative
3665,40.98646789461796,3.4155389912181633,hungry,anticipation
3665,40.98646789461796,3.4155389912181633,hungry,negative
3666,41.099406558656234,3.4249505465546863,pretended,negative
3666,41.099406558656234,3.4249505465546863,flying,fear
3666,41.099406558656234,3.4249505465546863,flying,positive
3666,41.099406558656234,3.4249505465546863,sky,positive
3664,40.85504835828251,3.4045873631902093,good,anticipation
3664,40.85504835828251,3.4045873631902093,good,joy
3664,40.85504835828251,3.4045873631902093,good,positive
3664,40.85504835828251,3.4045873631902093,good,surprise
3664,40.85504835828251,3.4045873631902093,good,trust
3667,41.197971210907824,3.433164267575652,black,negative
3667,41.197971210907824,3.433164267575652,black,sadness
3664,40.85504835828251,3.4045873631902093,love,joy
3664,40.85504835828251,3.4045873631902093,love,positive
3666,41.099406558656234,3.4249505465546863,good,anticipation
3666,41.099406558656234,3.4249505465546863,good,joy
3666,41.099406558656234,3.4249505465546863,good,positive
3666,41.099406558656234,3.4249505465546863,good,surprise
3666,41.099406558656234,3.4249505465546863,good,trust
3666,41.099406558656234,3.4249505465546863,time,anticipation
3664,40.85504835828251,3.4045873631902093,good,anticipation
3664,40.85504835828251,3.4045873631902093,good,joy
3664,40.85504835828251,3.4045873631902093,good,positive
3664,40.85504835828251,3.4045873631902093,good,surprise
3664,40.85504835828251,3.4045873631902093,good,trust
3663,40.62506416969548,3.3854220141412896,cold,negative
3657,40.033676256185956,3.3361396880154963,jail,fear
3657,40.033676256185956,3.3361396880154963,jail,negative
3657,40.033676256185956,3.3361396880154963,jail,sadness
3658,40.132240908437545,3.344353409036462,watch,anticipation
3658,40.132240908437545,3.344353409036462,watch,fear
3666,41.099406558656234,3.4249505465546863,dinosaur,fear
3660,40.39507998110844,3.36625666509237,hot,anger
3658,40.132240908437545,3.344353409036462,watch,anticipation
3658,40.132240908437545,3.344353409036462,watch,fear
3662,40.62506416969548,3.3854220141412896,rock,positive
3667,41.197971210907824,3.433164267575652,bite,negative
3648,38.95357194192899,3.2461309951607493,long,anticipation
3648,38.95357194192899,3.2461309951607493,long,anticipation
3664,40.85504835828251,3.4045873631902093,hot,anger
3664,40.85504835828251,3.4045873631902093,chocolate,anticipation
3664,40.85504835828251,3.4045873631902093,chocolate,joy
3664,40.85504835828251,3.4045873631902093,chocolate,positive
3664,40.85504835828251,3.4045873631902093,chocolate,trust
3665,40.98646789461796,3.4155389912181633,grate,negative
3657,40.033676256185956,3.3361396880154963,kind,joy
